X,Y,Z
362,-1363,9968
-172,-1440,10250
682,-1652,8154
-199,883,7399
-386,557,7284
-386,557,7284
-315,577,7448
-565,322,8027
-109,-43,10384
86,-1800,10306
-3119,416,4721
650,1047,10190
-621,589,7766
-887,765,10325
218,-1297,10106
202,-1433,10172
1148,-1672,8731
-2698,778,5297
-219,584,7461
-434,717,9810
479,303,5728
-676,241,7839
1184,-1661,8650
1116,-1723,8913
-5150,448,5032
-2895,1851,7270
-3171,567,4656
-482,854,7707
-495,805,7759
1487,1247,10036
128,1192,10366
-168,1053,10898
57,-1117,10300
-25,-1118,10348
959,-1804,8643
132,-1907,10212
-2933,683,4967
-3007,540,4863
-2875,664,5039
-1190,1633,7975
-3174,403,4638
-3047,472,4787
546,1,9419
1164,-1253,8874
340,-1607,9504
351,-1691,10388
-2948,430,4950
283,-1533,10537
-2000,-1580,5443
-379,913,7837
-21,1237,9324
-79,508,8129
-820,570,10243
-3179,-330,4476
953,-1743,9086
407,1189,10141
-3405,-403,4186
1084,-1517,8527
-1787,1823,6566
136,-85,10098
-3176,-1256,6666
-3080,2001,6062
-3009,193,4843
-75,-1132,10510
425,-1558,10224
841,-1552,8817
1134,-1725,8673
794,-1765,8584
933,-1846,8729
933,-1846,8729
171,-1607,10690
277,-1863,10426
931,-1770,8633
288,-2056,10328
-888,135,9969
159,-1717,10596
-28,-1590,10649
186,-1820,10502
762,-1770,8567
810,-1811,8874
853,-1878,8904
329,-1319,9683
1008,-1583,8960
436,-1059,9813
1080,-1430,8624
229,-1472,9853
229,-1472,9853
121,-1230,9960
362,-1425,10021
906,-1671,8743
821,-1655,8674
-380,-922,9700
1005,-1415,8716
361,-1800,9821
-27,-2010,10481
1038,-1262,8732
982,-1674,8671
931,-1824,8891
884,-1838,8898
989,-1497,9101
900,-1651,8978
369,-1815,9771
71,1295,8906
-1208,1011,8336
1220,1279,9765
501,391,9264
-700,783,7661
-115,1134,10173
0,882,9880
406,65,9243
238,-876,9913
396,1385,9473
-757,1209,10069
-839,1112,10182
967,1398,10010
-383,-63,10563
-89,1294,9888
-815,1339,10122
-651,542,7709
-100,131,9399
-156,-31,9938
321,-1577,10365
-511,1648,8271
-4454,223,6102
-595,1030,7656
-28,1236,9317
-352,1131,8950
127,254,9155
-4753,-318,6792
692,54,9698
-117,-90,10242
-601,-248,7725
-502,-433,7921
433,-811,10160
249,-1215,10194
-245,-1224,10344
-174,-1284,10644
-593,1645,7970
-12,1447,9289
-543,1018,7730
-529,1069,7808
-544,786,7463
-576,804,7727
-628,280,7889
154,31,9921
-240,72,10023
-436,31,10232
-738,-292,7684
-477,-926,9775
285,-1082,10015
528,-1570,10525
-264,1245,9853
1080,1214,9745
158,1113,10481
200,1021,10582
-857,677,10073
-631,70,7704
157,194,9173
-242,134,9524
398,27,10045
127,8,9939
106,6,9914
-153,55,9919
395,-66,10146
-200,12,9902
392,-1514,10392
333,-1626,10461
333,-1626,10461
186,-1563,10477
364,-1929,10493
-3207,-852,4405
-660,1672,7780
-660,1672,7780
-1412,1202,9321
661,1150,9762
854,1166,9912
437,1131,10225
-3038,296,6946
-837,948,10190
527,994,10273
263,1011,10620
-608,353,7971
450,487,9463
-596,198,7703
-621,83,7661
-659,101,7704
697,-13,9564
658,93,9695
-138,76,9892
-38,-25,10013
-203,-25,9934
-257,-45,9835
-319,36,10057
-401,42,10180
-316,34,10339
-723,-218,7769
-613,-968,9682
-666,-965,9646
-791,-997,9515
-184,-1073,10427
348,-1058,10010
333,-1160,10227
206,-1252,10258
-75,-1132,10510
452,-1493,10373
1521,-1225,-1121
1533,-1263,-1145
1533,-1263,-1145
1521,-1205,-1127
1461,-1486,-1462
1403,-1545,-1408
6972,-940,4707
1572,-1647,-1287
1572,-1647,-1287
7199,-524,4206
8298,-753,3778
3925,-757,-1380
1613,-1673,-1268
5596,-542,5229
6295,-689,4997
7620,-953,4212
1523,-1209,-1062
1557,-1645,-1288
1541,-1613,-1313
6900,34,4307
6886,-710,4811
7162,-934,4613
6793,-938,5004
1880,-407,229
5908,-918,4871
8599,-632,4353
6428,-564,4237
6537,-535,5378
8221,-216,3746
7916,-528,4009
2259,-1066,3414
5350,-2390,5468
6666,-716,5092
6651,-739,4851
8748,-517,2330
8748,-517,2330
8329,-683,3926
7805,-845,4262
6940,-872,5412
1598,-1823,-1132
8498,-837,3760
7849,-746,4244
5178,-2373,5127
2508,-902,-261
5726,-779,5295
7811,-886,4264
7441,-814,4579
6451,-995,5099
7899,-1010,4102
2666,-938,-43
4033,-733,-1536
2488,-896,-326
7707,-574,4327
6370,-765,5134
6101,-700,5139
5501,-603,5255
5667,-667,5326
5666,-768,5385
6995,-999,4598
5751,2981,-2486
5350,1565,-2957
4797,-196,-3958
5556,1216,-2966
5516,1453,-2909
5565,1216,-2967
6328,1582,147
5731,1617,-3096
4108,541,-1461
4222,460,-1476
5720,1332,-194
4725,494,-1909
6154,1491,127
4649,16,-4201
4612,-172,-4228
5901,1569,54
4138,518,-1508
5240,2461,-2930
4610,-100,-4201
4580,1307,-4002
5627,1378,-2843
-7,56,-5059
1129,1167,-4742
1131,-176,-4695
1043,936,-4515
633,7,-4329
689,50,-4401
1227,-282,-4766
715,1117,-4187
766,1144,-4308
1224,681,-4681
581,415,-4211
1242,500,-4619
1260,386,-4649
1206,34,-4703
1207,-226,-4756
925,1103,-4341
1188,1113,-4546
1239,903,-4584
1215,350,-4654
152,-330,-4236
566,-299,-4267
707,-325,-4354
951,-269,-4544
2398,-492,-4124
-413,1893,-3223
591,27,-4261
600,1082,-4097
487,1479,-4519
685,636,-2158
616,669,-1978
1112,1051,-4629
845,679,-2029
659,489,-1919
1033,542,-4584
913,846,-2576
2603,1411,-3672
1775,80,-4869
1171,742,-2276
1219,1117,-4562
969,506,-4495
1206,219,-4703
519,-11,-4446
1774,5,-4863
1775,-80,-4871
1765,-62,-4765
1243,1133,-4530
1116,-268,-4660
1182,-261,-4643
845,-312,-4380
991,-303,-4581
1221,865,-4594
329,-24,-4024
394,-224,-4089
1208,1025,-4694
1221,1079,-4583
501,892,-3888
325,-201,-4047
324,442,-3964
608,1008,-4339
844,160,-4430
627,1080,-4240
421,-310,-4147
449,1109,-4029
724,1090,-4201
429,863,-3759
340,474,-3955
1211,-209,-4724
536,382,-4176
-17300,-1632,-35480
1960,-73,-4544
416,-186,-4150
590,236,-4221
329,-328,-4059
1015,570,-4597
539,415,-4175
585,467,-4444
361,-314,-4129
596,423,-4425
596,423,-4425
707,382,-4299
1068,407,-4604
311,-93,-4059
601,-199,-4791
828,-290,-4429
697,1061,-4032
500,441,-4162
1249,301,-4625
866,61,-4431
1774,-56,-4868
2421,1106,-2824
141,-935,3332
939,-3,-4569
385,898,-4324
494,1032,-4160
897,274,-4513
1142,-177,-4658
805,414,-4383
765,90,-4273
1054,544,-4558
707,415,-4343
840,349,-4419
788,303,-4424
338,1100,-3966
934,381,-4412
2476,1811,-3582
2476,1811,-3582
1105,991,-4529
735,190,-4350
1099,-134,-4651
1099,-134,-4651
1079,750,-4495
515,410,-4160
947,261,-4507
835,55,-4440
288,-355,-4070
467,624,-4120
332,330,-3958
508,378,-4130
946,406,-4475
955,390,-4486
944,346,-4501
834,33,-4441
655,-11,-4316
1199,-231,-4695
491,-267,-3805
448,-265,-3902
346,1114,-3990
317,995,-3946
665,1110,-4141
1072,653,-4552
510,375,-4168
516,374,-4155
1070,369,-4588
587,47,-4249
467,-220,-3794
1232,-282,-4758
360,-314,-4100
539,-309,-3821
395,-347,-4126
542,-281,-3906
2581,1389,-3650
455,1077,-4016
319,707,-3973
1247,911,-4514
1252,880,-4486
531,426,-4175
325,331,-3997
487,370,-4186
540,415,-4174
1235,470,-4589
1247,283,-4643
322,114,-4020
679,-1,-4329
1232,38,-4644
1225,7,-4681
1071,-271,-4612
1201,-261,-4720
785,-292,-4396
313,1049,-3968
990,941,-4382
1217,899,-4609
339,615,-3962
325,570,-3939
316,564,-3964
331,535,-3950
539,434,-4176
1246,530,-4614
771,423,-4367
339,262,-3964
480,-267,-3741
4345,3124,-3592
50,26,3540
-1203,871,-687
-152,1073,2567
-6925,-387,3198
-5394,-439,5236
-5563,356,5560
2307,-960,-214
-5534,-30,5670
-5837,1118,3993
-4207,302,5977
181,231,3481
779,2287,-1945
226,1079,-1164
-6804,-22,4398
5642,2676,-2983
-988,1037,-2904
544,745,1884
-3620,2215,4410
-3306,-535,4166
5459,2773,-2403
382,2822,-3606
1269,1072,-4569
1177,1245,-2158
797,3225,-3907
1128,1508,-2251
1305,1236,-2095
913,687,-2270
497,62,-4381
2631,1412,-3558
2592,1461,-3680
1124,717,-2269
-243,2149,-3238
394,2847,-3624
323,271,-4007
321,224,-4013
315,-76,-4049
285,-95,-4078
387,1059,-3912
259,2579,-3576
398,-80,-4326
1222,1318,-2083
1222,1318,-2083
2562,1484,-3703
-362,2479,-3319
1042,698,-2271
1169,729,-2263
964,739,-2469
326,-235,-4180
1407,1406,-1957
1792,2891,-4686
2585,1487,-3650
2562,1435,-3702
2539,1386,-3603
2539,1386,-3603
2425,1516,-3813
2425,1516,-3813
802,696,-2256
601,250,-4224
693,99,-4374
1132,1284,-2270
-280,2128,-3215
1166,781,-2313
936,739,-2364
317,964,-4207
888,405,-4435
852,157,-4432
631,12,-4289
357,-190,-4208
417,-185,-4148
763,2786,-3184
593,3176,-3773
-97,2182,-3085
-182,2192,-3334
2556,1486,-3670
2543,1460,-3692
2543,1460,-3692
2572,1461,-3701
1065,781,-2490
1072,739,-2475
583,12,-4271
624,37,-4327
914,2975,-3970
242,2619,-3551
125,2513,-3502
-206,2148,-3311
2530,1477,-3603
2540,1477,-3653
2533,1452,-3661
1177,742,-2335
357,1030,-3945
886,361,-4451
1776,-401,-4931
470,2893,-3533
181,2499,-3348
2547,1463,-3659
1202,746,-2310
1019,748,-2484
921,380,-4466
795,112,-4401
39,2813,-3385
1138,730,-2319
770,7,-4397
808,9,-4428
556,3162,-3806
1812,3239,-4439
340,2809,-3386
566,3013,-3781
569,3011,-3808
552,3014,-3842
370,1052,-3913
443,1058,-3975
808,1094,-4242
345,757,-3930
1250,810,-4574
843,38,-4450
262,-121,-4109
356,1075,-3954
2426,1433,-3678
361,1027,-3942
221,2043,-3408
615,1013,-4155
1164,1023,-4477
676,861,-4198
737,873,-4266
1795,-48,-4638
1793,38,-4691
1107,843,-4449
340,910,-3990
717,971,-4173
704,947,-4151
1101,659,-4442
834,33,-4441
747,148,-4361
2445,1399,-3599
707,1015,-3917
724,1082,-4160
319,767,-3966
618,4,-4267
1766,3277,-4372
1802,3218,-4455
1793,2466,-4431
2564,1363,-3601
2564,1350,-3589
1209,1086,-4442
1263,920,-4531
877,244,-4439
-140,1219,9933
-3332,901,4386
125,1148,10489
-3499,2399,3458
-3366,2352,3670
-3273,2366,3657
-2488,1799,7276
127,1185,10570
-731,69,7643
-661,-8,7889
-713,-307,7742
-667,650,7708
-576,0,7727
-3219,2304,3881
-3195,1032,4217
-2669,74,3422
-2481,1887,6638
-3315,967,4408
-441,1402,9606
-2216,1838,6979
-3440,876,4310
-2529,1807,7269
-295,1045,2051
-3772,2228,4170
-2763,1126,5251
-1946,1777,7278
-874,1058,2538
-138,1013,2148
-861,675,10066
-906,588,10129
-2566,1811,7230
-2555,1808,7266
-2101,1818,7051
-2248,-134,3377
168,-1041,3305
403,-348,3224
160,-1088,3398
1598,-861,384
5464,899,-2142
1588,269,584
-831,-1738,842
5265,1148,-3090
5265,1148,-3090
1452,-1522,-764
174,-1695,-440
-3514,28,682
1108,427,1870
-155,-240,3277
4481,-755,-1155
1146,-716,624
-3591,-606,603
5316,652,-2219
1420,-790,437
1462,-793,422
-3530,-789,685
708,-1586,-645
25,-404,3220
-2146,-339,13
1378,-1667,-975
825,-1583,-641
1185,-1780,-930
4331,477,-1651
-3545,-422,627
-3483,-601,760
1394,-847,490
-3451,-682,792
-3408,-789,834
1099,-1300,-886
775,-1656,-705
1395,-1765,-893
1235,-1784,-804
1834,832,206
-3574,-509,612
-2051,-788,1
1219,-1240,-807
910,-1549,-632
-565,-1806,577
-569,-1805,579
-2084,-1317,3414
-3551,-90,681
4648,1242,-4055
-3504,-338,691
5007,-122,-4475
-3491,-633,731
-3405,-581,838
-3433,-631,785
-3596,-693,621
-3543,-697,702
-3484,-707,778
-3460,-96,770
5266,671,-2080
-3599,-471,596
-3574,-511,631
4486,-809,-1119
7291,-567,-1851
-3602,-631,637
-3499,-578,713
-3483,-660,736
791,-1229,-663
703,-1415,-863
800,-1517,-681
868,-1617,-631
868,-1617,-631
-2569,68,3384
4957,1287,-3827
933,1776,515
201,1761,-857
-4212,144,656
-375,878,-647
1385,1019,473
-195,625,1357
-3530,97,653
-3547,-515,550
-658,909,-966
-3539,-466,668
-2002,-556,-67
-914,347,1700
-3599,-457,650
-3545,-384,652
-3425,-406,790
1067,1158,427
-3593,-494,565
-2727,-692,484
-3537,-699,650
-2106,1282,143
5357,1417,-2822
-3439,-584,795
-3459,-622,750
-3459,-622,750
-3226,-865,885
-3439,505,669
943,1076,1790
1645,1161,-31
-3581,-399,566
4613,-404,-3487
-3562,-554,653
-3545,-572,665
-3540,-678,692
-3505,-585,743
-3459,-599,769
-3468,-713,771
1430,-1294,-972
1902,2892,-965
-3447,482,703
-305,932,-981
-3436,-347,786
-3593,-377,583
-3593,-377,583
2305,-960,-213
-3470,-737,718
-3473,267,677
1120,1152,208
1693,1181,-61
-3526,-426,659
-3556,-462,635
-3388,-453,844
-3539,-487,711
-3584,-660,636
-3449,-613,794
-3428,-621,810
-2429,-825,3307
-3653,-773,499
-3500,-794,692
-102,1028,2392
-3990,452,507
1045,670,603
-3430,-12,830
-3549,-131,655
-3404,-157,826
-3541,-183,668
-3555,-608,665
-3567,-661,658
-3552,-673,648
-3432,-635,804
-3424,-645,814
-2024,-691,-15
-3428,-770,826
1315,-1281,-867
-3758,589,512
650,2219,-1095
1043,1197,215
1043,1197,215
1530,844,598
-1148,388,1850
-3535,10,689
971,783,-2134
-3417,-289,805
-3476,-483,768
-3559,-665,670
-3579,-675,638
-3908,2629,1551
-3470,2576,1308
-2381,2321,3095
-1918,2308,3263
-1857,2332,2427
-1827,2681,996
-1003,2366,2355
-2448,2475,1559
-262,2425,2356
-841,2622,601
-4297,2314,1561
-1490,2573,1034
66,2486,1764
66,2486,1764
-996,1605,2373
-2173,3074,4579
-2677,2331,3348
-3820,2459,1187
-1157,2430,2215
-437,2533,1733
-377,2518,1795
-981,1515,2380
-1792,2420,2627
-2810,2284,3921
-3674,2680,1154
-3521,2418,1198
-3204,2586,1238
-2898,2542,1337
-1729,2380,2675
-1130,2646,548
-3176,2612,1365
-3291,2390,1652
-3549,2352,1172
-567,2485,2068
-1446,2574,650
-561,2740,128
-1004,1605,2322
-2421,792,3279
-1851,2118,296
-2633,2304,3244
-2247,2299,3643
-3027,2597,1158
-2484,2501,1673
-1108,2394,3099
-2372,2525,1590
-2255,2532,1499
-2290,2647,578
-2254,2663,610
-2025,2507,1310
-1618,2604,962
-243,2599,775
-4168,2153,1451
-3777,2646,1159
-3560,2665,1244
-3455,2420,1666
-3233,2544,1604
-3362,2542,1292
-3294,2484,1301
-3224,2471,1252
-2919,2653,1078
-1583,2408,2613
-3487,2080,1015
-1433,2469,1786
-1433,2469,1786
-200,2544,1722
-1170,2629,588
-986,2622,519
-1660,2343,492
93,2551,1227
281,2531,1176
281,2531,1176
-770,1525,2642
-3506,2356,1188
-3380,2421,1299
-3317,2372,1278
-2897,2568,1366
-2306,2413,2396
-1681,2396,2792
-3337,2280,1238
-3224,2345,1253
-2985,2624,1131
-2694,2498,1601
-1521,2606,901
-760,2594,1142
-276,2615,1662
-1010,2691,560
-1133,2651,698
-970,2665,520
-649,2649,548
-5,2626,521
-3505,2223,1059
-621,1746,1844
-3348,2057,1180
-3354,2361,1297
-3538,2267,1142
-3534,2568,1192
-3527,2205,1049
-3238,2098,1187
-3535,2151,1094
-3248,2043,1156
-1398,2658,721
-1447,2424,483
-1512,953,3443
1185,1323,258
-490,1113,-396
-1013,2607,653
-156,2641,373
830,594,1812
-3398,2020,1151
-3398,2020,1151
-1403,2282,2633
188,2622,71
460,2726,-640
1091,2746,-642
1065,2433,592
68,2103,-678
-472,1108,2085
-3513,900,692
-1769,299,3327
-3469,858,555
-1336,1023,-357
1703,949,419
1703,949,419
-2020,2556,233
-1896,2120,479
-1468,2279,491
-471,2685,347
-591,1666,1790
1058,2498,418
1378,2579,217
-4708,733,988
-1141,1924,75
-357,1027,2887
-557,1182,1616
100,1149,2150
-326,1107,2316
291,1182,1824
291,1182,1824
314,1142,1997
420,1026,2334
-1751,301,3295
-3436,765,663
899,1159,563
-428,1117,-485
1679,918,328
-1468,2339,449
-1414,950,3388
-542,1409,1766
-522,1022,2929
1126,1969,413
390,954,2818
640,998,2481
603,950,2493
-3870,766,495
-3832,690,475
-3637,714,448
-2236,2497,1465
-3231,1963,1142
-1740,2559,1163
-1679,2624,385
-1214,2660,637
-1694,2303,488
19,2610,589
-974,1573,2428
-244,2616,-119
154,2681,-358
734,2464,776
806,2480,855
806,2480,855
243,2699,-451
800,2233,624
-1571,735,3376
-209,995,2868
473,2240,-996
856,1868,726
-98,1071,2620
-1700,453,3330
-4760,581,1123
-4719,601,1082
828,2232,-1275
622,2150,-1080
578,939,2547
-3915,784,420
-3747,806,452
-1378,1142,-17
951,1187,404
-1456,1019,-147
-3871,590,490
-1119,982,-499
1558,862,359
1739,900,347
1855,943,431
-1013,401,1925
-4437,1569,1592
-3329,2099,1198
-2063,2561,1354
-2218,2654,611
-1948,2632,486
-1562,2623,976
-1545,2612,901
-1612,2497,544
-1612,2497,544
-1667,2381,529
-671,2679,318
-2073,847,3380
-2011,2117,183
-237,2692,-18
82,2703,-469
44,2675,-251
351,2702,-290
94,2650,278
505,2654,107
908,2579,581
-2023,1765,144
-221,1022,2922
-216,984,2939
-1549,632,3364
344,2148,-878
-448,1058,2447
135,1051,2319
636,942,2577
-1163,1039,-264
-1117,586,1835
752,706,1785
-4189,1573,1349
-3288,2156,1238
-3201,1975,1144
-3463,1686,1444
-1997,2648,428
-1166,2548,1425
-1625,2457,535
-1625,2457,535
-1685,2281,503
-1434,2328,421
-230,2652,144
-456,1638,2656
-63,2664,-400
535,2647,-170
1175,2552,346
-1147,1867,171
-440,1077,2510
-3758,908,358
-2031,1024,66
1006,1150,267
-3723,629,303
1736,974,450
-1062,430,1743
-1449,2348,3205
-2184,2634,628
-1869,2560,1249
-1992,2655,559
-1682,2615,904
-1480,2499,640
-819,2665,377
-669,2632,583
-434,2674,-20
-92,2631,528
-161,2636,-383
-258,2633,-173
7,2692,-237
-732,1062,2446
-478,1075,2602
-3568,953,741
-93,971,2635
-787,1432,-402
-1190,1066,-456
-3382,2062,1161
-1655,2179,155
-3939,208,490
-3421,-23,814
-4458,557,508
-4372,821,572
-4540,583,428
-3876,906,955
-3416,-9,815
-452,1549,1591
-1049,590,1918
-989,779,1671
-1002,1419,2361
-1986,1069,54
-1083,439,1935
-1083,439,1935
-1816,2165,222
-1579,2136,149
-900,1058,2504
-800,1045,2417
-4584,573,691
-3901,771,488
-4771,466,710
-986,1103,-239
-1824,2401,2799
-1936,2214,112
-4544,905,919
-4496,929,758
-263,1083,2374
-1570,1359,76
-139,1153,1872
-295,1009,2181
-3932,782,401
-1019,772,1811
-4289,562,578
-1566,1097,60
-4493,415,621
-1296,2366,3064
-1700,982,3216
-2066,1919,186
-1549,2136,312
-4686,671,1046
-1555,1599,50
-1555,1599,50
-521,1063,2563
-2461,311,3393
114,1094,2038
-106,953,2558
-106,953,2558
-4696,562,594
-1256,1285,25
-1235,1294,10
-4744,464,688
-4391,504,594
-4403,443,658
-1205,519,1858
-3366,11,818
-1764,2092,156
-977,1491,2235
-4581,801,918
-4753,625,1070
-4614,750,942
-428,1002,3034
-222,999,2434
-2791,147,3510
-2791,147,3510
-4662,585,552
-1960,1136,34
-2135,1029,225
-4710,522,623
-1649,1074,62
-1486,1067,15
-4462,501,570
-4513,1070,1578
-4531,1017,1678
-1975,2143,185
-858,1587,2426
-1193,1264,2607
-134,1012,2988
-99,1132,2124
-473,1071,2423
-285,1106,2270
-239,1050,2404
-110,926,3167
-3353,954,645
-4172,698,431
-4737,529,641
-1953,1021,13
-4539,505,479
-3435,2394,1297
-1627,2125,333
-445,997,3078
-1661,553,3328
-490,1101,2148
-638,1076,2477
-611,1052,2475
-56,1130,1980
-1565,1195,25
-1302,1305,116
-4371,580,565
-4343,582,578
-1998,1007,14
-1546,1138,-85
-3432,2,771
-922,1630,2284
-704,1525,2717
-1472,2084,292
-981,1455,2438
-468,1067,2627
-491,1027,3038
-355,1013,2973
-165,929,3244
-257,1127,2189
-3897,808,480
-62,1081,2238
27,1028,2359
-1021,1343,-100
-3439,498,711
-1389,1046,-235
-3421,302,732
-3356,-17,887
-3364,2326,1287
-3390,2271,1262
-3377,2199,1235
1143,2449,1028
-570,1685,1768
-756,1075,2441
-550,1043,2869
-543,1039,2855
-588,1062,2442
-2152,980,238
-1518,1132,-23
-1407,1057,1
-1370,1089,-12
-980,430,1724
-1206,370,1808
3050,-714,-712
-4705,514,612
-4558,885,842
-4071,857,1298
-3954,863,1211
-204,1029,2391
-4521,569,456
-3397,2401,1302
-3433,2299,1257
-400,1055,2530
-3879,839,575
-3746,785,433
-4254,557,515
-3875,499,443
-3890,821,427
-4057,168,557
-4005,1325,1259
-3849,1087,1115
-3855,941,378
-3840,911,353
-3461,531,697
-4061,510,451
-3869,1111,1117
-3710,885,1020
-3838,885,603
-3676,827,797
-3582,905,834
-3457,912,842
-3683,802,714
-3467,782,711
-4034,553,480
-3468,621,716
-3944,527,404
-3978,477,425
-4080,1257,1292
-3514,1117,837
-3514,1117,837
-3862,990,468
-3945,908,710
-3767,889,899
-3737,886,1039
-3221,989,1114
-3682,817,723
-3594,829,831
-3620,807,808
-3900,807,402
-3890,778,490
-3797,871,439
-3659,783,788
-3534,798,750
-3501,836,757
-3949,721,437
-3895,742,372
-3474,731,720
-4093,577,389
-3966,562,417
-3942,593,377
-3798,630,372
-4243,452,559
-3965,527,413
-3854,469,273
-3839,198,374
-3759,1440,1107
-3814,1071,1129
-3910,943,576
-3562,944,778
-3827,959,369
-3894,906,591
-3690,839,828
-3638,818,813
-3450,914,739
-3448,911,716
-3938,804,419
-3898,789,489
-3930,759,402
-3775,835,423
-3713,805,674
-3667,757,821
-3621,787,817
-3611,793,806
-3610,791,827
-3485,814,751
-3499,803,751
-4272,584,575
-4284,552,585
-4008,664,409
-3811,694,331
-3869,711,491
-3741,744,452
-3724,687,495
-3734,671,458
-4352,477,567
-4065,602,349
-4015,625,423
-4011,612,411
-4010,594,412
-3958,548,400
-3911,624,380
-3911,624,380
-3777,604,437
-3800,575,456
-3424,544,631
-3959,491,421
-3864,527,354
-3222,1964,1176
-3848,1054,1170
-3962,911,714
-3765,908,401
-3601,812,810
-3606,809,816
-3423,919,744
-3425,908,784
-3789,860,431
-3872,745,508
-3757,810,503
-3757,810,503
-3534,818,699
-3453,814,708
-3507,788,722
-3482,781,715
-3876,707,485
-3726,764,408
-3818,643,466
-3712,691,501
-3548,695,566
-3474,734,697
-3549,669,847
-4072,607,394
-3840,599,366
-3743,609,502
-3911,514,405
-3908,498,411
-3912,486,411
5325,1208,-2572
-4082,661,302
-4489,478,527
-4489,478,527
-2472,766,539
-4040,457,255
-3564,30,632
-4422,426,602
1081,568,1685
-3341,-1,852
-3341,-1,852
-3586,-26,667
-3533,-23,704
-3481,-30,750
