X,Y,Z,SIGNAL_STRENGTH
-4442,2088,6339,10
1225,2925,-2009,36
-2163,2308,3665,7
-3052,-585,3861,65
-5158,252,5861,100
1271,2918,-2346,100
-903,2537,1894,0
-3106,-542,3934,100
-6171,367,5407,100
5573,1446,-4,0
-3056,-773,3849,100
-4620,2069,5510,100
185,173,3463,41
-2953,-847,3753,53
-5816,757,3945,60
-3054,-859,3850,83
-3054,-859,3850,83
-4050,2275,5094,100
-996,1532,2303,100
-3215,-887,3967,100
-2828,-1129,4193,29
566,2855,-683,51
-3048,-1147,4349,19
-304,1127,2801,85
527,964,2837,18
561,2172,-1309,65
-3075,-326,3954,100
-3201,-393,4024,59
-5395,134,6168,100
-3294,-391,4107,100
-5464,183,6034,100
-3309,-394,4120,100
-4390,2227,5554,75
1133,2993,-2241,100
-3295,-425,4104,100
1126,3154,-3363,39
-3130,-510,3944,90
-5421,903,4498,17
-3130,-510,3944,90
-5799,382,5457,100
-3277,-509,4080,65
263,2943,-726,49
-3005,-617,3833,94
-3056,-622,3878,100
1529,3009,-1950,100
-2926,-655,3665,34
1833,2998,-2316,97
-3013,-679,3835,68
-5005,317,6088,73
-3078,-718,3870,100
-3188,-778,3963,94
-2663,-421,3431,100
-2596,-780,3405,100
947,2474,814,9
-1852,-462,3462,69
-2333,-737,3305,100
-115,871,3695,51
-1633,993,3398,11
1099,2910,-1815,55
336,877,3075,6
-223,956,3318,100
-1296,1050,3240,33
-2615,93,3581,36
-100,907,3532,0
1200,2922,-2049,50
191,-243,3424,19
-754,1091,2424,100
148,1029,3267,37
-2603,-320,3475,100
-1164,848,3289,0
-3343,-619,4128,48
-2627,189,3608,100
-2624,127,3568,100
-2667,155,3627,100
-650,1087,2390,100
1224,2913,-1915,100
-2692,-376,3555,100
-650,1086,2390,100
-2531,-457,3415,100
505,988,2877,100
-5,882,3569,0
-1444,627,3389,43
-607,1083,2367,100
120,-80,3467,62
-453,1081,2453,100
-2500,-177,3495,84
-412,1085,2417,100
-493,1057,2695,100
278,-277,3347,23
-300,1019,2934,100
-2302,-311,3327,92
-120,911,2755,100
-2338,-346,3305,100
-106,940,3383,66
-578,-600,3670,31
5134,1088,-2644,100
-2813,-595,3722,21
-177,880,3602,40
632,-111,3168,0
-2283,-706,3266,99
804,2590,737,8
-1321,1030,3320,49
82,871,3569,51
855,2379,743,10
-1454,941,3346,57
-611,1087,2379,100
4890,2596,-3599,100
-680,1077,2478,100
387,2125,-1154,53
916,388,1807,15
-457,1089,2363,100
1282,317,2386,0
-200,1060,3141,5
-459,1077,2471,100
1040,1400,-2159,100
-1072,758,3397,5
-544,1076,2477,100
2392,4939,-1594,100
-1219,762,3408,23
-605,1059,2693,100
336,1081,-1627,100
789,2458,719,42
-1470,718,3384,12
-561,1052,2731,100
831,2441,727,74
-2699,425,3601,100
-428,1075,2449,100
-439,1071,2547,54
438,2894,-786,98
25,952,3673,12
-417,1067,2638,100
1135,1007,709,85
-1419,517,3303,91
-452,1045,2773,100
1129,426,1722,52
-1440,519,3366,34
-399,1024,2922,100
-1161,439,3367,56
-448,1016,2932,100
-2340,184,3454,100
-405,1000,3040,0
123,2810,-364,73
-2474,169,3493,100
1199,2912,-1776,100
-2632,114,3602,100
-2669,123,3630,100
-188,927,3504,96
559,2263,-1383,100
6,166,3605,51
-80,897,3454,86
-2393,2,3449,100
-631,1094,2322,100
704,2250,-1880,64
-49,57,3652,58
-631,1088,2364,100
260,-114,3365,23
-585,1084,2406,100
260,-114,3365,23
-584,1085,2406,100
208,-212,3398,63
-592,1082,2436,100
483,2857,-666,0
-101,-146,3615,30
-512,1092,2370,100
1248,2939,-1574,92
21,-182,3682,34
-480,1067,2537,100
608,2239,-1565,100
230,-260,3388,66
-462,1064,2549,100
270,-308,3350,52
1207,2885,-1062,100
-2558,-282,3540,100
357,2870,-702,61
401,-399,3177,20
1251,2924,-2019,35
-828,-926,3661,40
-124,2785,-327,41
-2641,-643,3516,100
35,2802,-515,35
-2633,-738,3503,100
596,2225,-1213,65
-1462,-915,3230,5
601,2290,-1283,3
-1462,-915,3230,5
-2362,-801,3321,100
5503,2390,1596,69
-4289,1295,6051,49
-950,903,-771,0
-1207,1114,3282,19
1082,2869,-880,100
-1413,1063,3324,49
1205,2878,-1005,63
-601,1044,2900,63
1014,2887,-1003,76
-1237,991,3303,49
-4963,2220,4316,100
-5705,459,5227,100
-401,1061,3054,67
-5064,2209,4381,100
-5705,459,5227,100
-1240,940,3392,72
-231,1076,3186,48
600,2256,-1477,100
-1149,537,3412,53
-2675,195,3628,100
50,180,3572,11
1113,1305,-2116,27
50,180,3572,11
1202,2888,-1091,72
-2674,24,3589,100
1252,2899,-1113,100
-2674,24,3589,100
183,78,3426,13
343,2833,-435,47
111,87,3508,10
1240,2912,-1930,100
181,-92,3427,57
1200,2922,-2016,0
-2275,-152,3369,100
1140,2909,-2058,100
359,-172,3294,23
855,2249,-1622,100
213,-283,3396,25
554,2232,-1567,20
100,-487,3392,44
575,2238,-1581,100
-2445,-491,3364,100
843,2284,-1841,100
143,-844,3340,10
-3248,-745,4057,100
248,2077,-1554,100
-2503,-844,3413,100
-1968,-1210,3596,55
-4188,1742,6069,0
-870,951,-596,0
-1407,1116,3241,74
1176,2893,-1062,100
-1379,1064,3340,91
1046,2884,-953,99
-4237,1211,6190,100
-493,1095,2916,52
-5202,2190,4568,100
-6036,363,5358,100
1208,2902,-1236,70
-1172,1043,3279,78
447,2863,-703,50
5193,1507,113,84
-1268,1026,3299,95
143,2791,-385,5
-301,1080,3088,21
99,2806,-511,32
-1152,997,3332,81
-126,2803,-386,100
-39,973,2794,26
-36,1091,3025,12
-26,2877,-649,71
-36,1091,3025,12
1128,2888,-1921,33
-199,1070,3182,8
1111,2897,-2011,13
-1040,886,3402,56
-216,2766,-375,39
-1451,742,3404,5
655,2244,-1172,100
544,1009,2999,12
973,2293,-1688,95
5064,2431,1286,10
-55,930,2968,28
977,2286,-1688,95
206,1034,3273,45
965,2286,-1713,100
204,1036,3365,6
204,1036,3365,6
600,2252,-1503,100
110,1033,3442,15
-1269,672,3372,6
718,1002,3094,54
497,1008,3545,20
875,2314,-1964,100
4872,2149,1396,52
245,931,3639,12
283,957,3696,14
684,2246,-1860,100
79,936,3684,38
87,964,3736,47
196,1420,-1215,0
-1165,597,3415,39
-1311,605,3382,70
-241,1215,-606,100
-1435,578,3394,53
-2307,413,3461,100
1257,2881,-1048,61
-1177,578,3392,11
1211,2888,-1079,100
-1172,548,3401,15
1319,2906,-1195,59
-2618,284,3611,100
1666,2949,-1641,74
-1255,320,3445,65
886,2868,-771,58
-2579,164,3578,70
1169,2922,-1899,79
5573,1337,-2923,43
417,-212,3249,20
-41,-198,3564,67
559,2208,-1159,59
5800,2458,1521,0
-86,-240,3593,67
583,2220,-1206,74
6078,2427,1121,66
-2311,-242,3362,100
615,2254,-1310,100
6238,2484,1296,16
408,-257,3257,16
956,2277,-1672,78
5552,1660,456,95
422,-331,3214,13
4543,538,-1822,100
368,-300,3278,40
534,2232,-1358,100
4097,425,-1451,52
-2600,-307,3534,60
5331,2019,352,91
-1820,-363,3501,17
-5537,83,5328,100
5410,1704,346,100
-2308,-335,3274,100
-4867,445,5192,100
559,2225,-1440,72
4113,456,-1491,100
166,-559,3351,45
-3344,2228,2995,100
-4483,202,6118,5
781,2252,-1709,100
5385,2373,1655,72
-2501,-435,3395,100
-6342,2332,3422,88
-4933,299,6099,38
771,2255,-1758,100
5385,2373,1655,72
-2440,-502,3359,100
-5085,210,6323,39
760,2278,-1922,64
5621,2344,1633,76
-2548,-531,3425,100
395,2117,-1497,100
5882,2365,2093,18
-3368,-594,4112,100
5281,1785,309,49
-2449,-575,3362,100
-3506,2193,2705,100
-4514,386,5546,85
277,2085,-1487,74
5887,2519,1561,70
-2313,-720,3279,30
-4403,246,6071,34
-2675,-739,3544,20
-5008,351,5994,56
-257,1421,-578,48
5649,1442,22,100
-2684,-746,3541,100
-5504,362,5634,0
5949,1440,125,25
-3336,-801,4033,100
-5516,259,5779,14
7734,1284,2732,100
-3216,-873,3969,100
-5661,331,5313,0
110,1705,-1540,0
8521,1305,2677,0
-2466,-852,3387,21
-5692,281,5360,22
5069,2420,1322,8
-2055,-1035,3579,41
-5797,27,5375,73
-2055,-1035,3579,41
-3842,2306,2618,100
-5797,27,5375,73
5146,2376,1479,4
-2110,-1041,3623,50
5269,2467,1392,62
-2110,-1041,3623,50
5284,2467,1388,95
-2362,-1059,3807,53
5261,2446,1420,65
-2362,-1059,3807,53
5297,2378,1448,72
-4244,1782,6226,0
-5311,-753,5218,0
-4628,465,5433,47
1278,2887,-1072,69
-4919,448,5087,100
1260,2897,-1072,100
-1541,1046,3450,58
-4616,349,5726,68
1203,2892,-1111,100
5528,2312,1701,71
-344,1098,2821,48
-3461,2188,2764,100
-4444,294,6104,13
1216,2893,-1111,66
5651,2332,1911,32
-388,1119,2833,93
-4907,315,6089,13
1538,2920,-1442,100
5582,2236,1958,5
-377,1111,2854,30
-6094,2375,3114,93
-5518,369,5621,7
579,2728,-183,70
5705,2280,2021,63
-377,1111,2854,30
726,2836,-573,100
6247,2477,1282,13
-506,1095,2934,86
965,2863,-789,100
5396,1770,299,0
-637,1095,2930,100
-5718,382,5601,0
1111,2885,-1031,52
5302,1729,250,56
-637,1095,2930,100
-4932,-646,5803,7
680,2873,-731,77
-568,1120,3027,100
-4840,497,5190,18
822,2880,-820,64
5341,1350,-2877,57
-626,1086,3006,6
-4684,422,5380,72
859,2884,-860,100
9108,1320,3838,35
-1216,1015,3261,15
-5022,451,4970,100
859,2884,-860,100
5461,1222,-2884,27
-1322,1002,3274,30
-5079,489,4839,33
794,2884,-892,74
5501,1210,-2882,19
-1344,982,3372,75
1070,2904,-1273,97
-1471,962,3336,12
-5415,102,6212,55
1024,2912,-1243,96
5333,2458,1397,84
-221,1098,3172,50
-4868,-275,6827,41
5396,2423,1479,12
-1444,894,3379,44
-5390,-473,5242,100
5531,2346,1691,100
-1142,818,3354,25
-5250,-783,5367,45
1140,2890,-1894,0
5885,2483,1523,11
-1262,816,3398,18
-4766,404,5542,58
725,2266,-1115,19
173,1038,3408,16
-4861,422,5380,78
5683,1658,587,100
124,1008,3612,12
-4957,431,5277,100
-4755,352,5826,19
1023,2297,-1701,100
5755,1652,540,100
-220,1006,3508,42
-5135,431,5262,100
1007,2296,-1704,80
5222,1581,-2583,51
-177,961,3511,69
-5258,429,5239,99
950,2288,-1694,100
5602,1407,7,69
-1188,749,3375,100
-4970,2443,2655,100
-4918,340,6007,64
925,2289,-1705,75
5982,1475,119,92
-1322,751,3403,5
-4506,2303,3736,44
-4974,318,6096,38
983,2309,-1788,26
6137,1477,145,26
-1450,722,3392,7
-5352,382,5747,67
1098,2703,-2433,61
7632,1241,2954,100
-1311,711,3406,15
-5246,238,5991,23
1134,2706,-2487,74
7773,1140,2345,34
-1340,666,3381,16
625,2232,-1450,90
-1444,673,3390,34
-4590,2126,5048,100
-5535,236,5112,47
894,2258,-1646,84
5297,1250,-3486,100
-1442,639,3384,52
-4409,2208,4458,100
-5231,68,6296,13
782,2243,-1684,57
-1491,692,3384,52
955,2290,-1780,100
-4250,698,6091,93
-4777,2145,4920,100
-5290,48,6201,11
-5366,65,6309,13
5617,2201,2039,7
169,961,3696,41
-5429,97,6133,28
5584,1640,490,100
-1360,442,3315,100
-5797,2338,3398,87
-5454,69,6031,55
5548,1617,456,100
-1388,505,3351,59
-4751,2447,2587,94
-5507,108,5491,56
756,2273,-1853,100
5485,1666,493,89
-1384,453,3356,72
-5320,-54,6430,63
741,2276,-1911,59
5433,1613,477,100
-2625,304,3622,80
-4297,2223,4322,100
-5457,-96,6245,87
824,2296,-1951,51
5478,1584,533,100
-2652,324,3644,100
821,2298,-1966,100
-1386,387,3326,100
-4774,2442,2772,92
-5636,-70,5512,28
760,2759,-2857,53
5847,1683,954,87
-2522,123,3522,100
398,2158,-1652,100
-2533,122,3534,95
352,2209,-1662,100
5679,1646,484,65
-2533,122,3534,95
-5804,-334,5727,95
563,3197,-3724,50
5621,1544,33,100
-2642,168,3623,100
-5307,-474,5210,74
159,1979,-1495,0
6000,1465,973,57
271,221,3408,21
-5374,-480,5268,94
381,2800,-3172,36
263,192,3406,19
-5570,232,5364,100
-4,198,3631,52
-22,180,3696,54
222,103,3447,59
824,2881,-832,100
2627,1609,-3430,24
-38,89,3661,100
885,2890,-1092,100
-2329,-40,3408,100
1202,2941,-1610,76
-2458,-68,3500,81
-3961,528,6332,13
1334,2993,-2035,87
191,-3,3459,32
1404,2999,-2088,100
140,-10,3505,0
1199,2906,-2000,0
33,-56,3539,50
-4459,2204,4483,100
-766,305,11116,100
5490,1525,-2882,100
-2567,-242,3545,71
-2890,1895,8095,100
-328,2750,-247,54
-168,2783,-445,6
4689,2799,-3875,29
218,-242,3391,41
-1529,602,10096,100
1028,2224,-1661,100
3737,3118,-3518,50
214,-307,3393,59
-5749,2224,4262,45
-1831,1206,10051,79
138,-280,3518,68
-4865,341,5969,77
4972,1308,-3570,100
137,-326,3447,18
-6123,2298,3678,69
-5585,328,5198,92
1143,2755,-2628,78
4821,843,-3849,100
-2674,-384,3456,100
-1023,777,10135,100
339,2105,-1020,46
-2658,-396,3487,100
-4750,285,6113,73
557,2232,-1532,100
-2595,-456,3486,100
4856,1727,-3759,89
-2576,-502,3483,100
4863,1339,-3811,100
-2499,-615,3394,100
-408,1110,2845,83
-4866,328,6072,71
-2551,107,3612,11
-622,1109,3000,10
350,2192,-1649,100
-1317,1034,3306,58
-1489,980,3357,61
-1444,896,3358,57
-61,928,2751,53
-4844,2164,4772,77
-5125,460,4961,100
-1441,809,3361,16
-1471,824,3378,68
-5107,2151,4836,100
-626,1126,11021,100
193,1030,3480,20
-4882,2164,4749,100
-1133,1134,11202,53
262,1037,3513,48
-4909,2174,4686,66
-2170,1175,10252,100
235,1030,3518,47
-5817,326,5542,82
-2747,549,4005,58
182,1022,3626,13
-103,975,3539,17
-1433,611,3352,12
-3877,2358,2572,100
-2328,1762,7544,100
-2565,238,3651,44
-1488,592,3362,37
-4548,445,5517,61
-2531,408,3581,100
-4752,423,5337,97
27,1627,-1485,100
-2531,408,3581,100
-5427,423,5287,100
-2561,405,3593,100
-2558,1247,10144,100
-2628,407,3641,100
-4491,2115,5182,100
-2275,1174,10385,100
-2920,-668,3674,56
-2586,391,3607,100
-5663,309,5272,32
676,2266,-1904,0
-2617,-640,3664,10
-2640,380,3593,100
-5634,275,5259,42
-3162,-523,3945,40
485,759,3275,12
-676,508,10678,100
-1141,573,3387,38
-785,466,10856,100
-3177,-799,3902,92
-1152,565,3388,78
-4269,2215,4384,100
-2125,1490,9155,100
-3040,-484,3923,77
-2293,13,3385,100
-2397,1452,9229,100
-2918,-683,3752,63
-2341,-15,3414,100
-4508,365,5717,85
-5559,354,5555,100
-4646,2252,4105,100
-2081,868,10165,100
-2966,-642,4779,100
-2603,-101,3596,74
-3421,2336,3121,100
-3948,122,6421,45
-2493,222,3655,44
76,-12,3511,62
-2002,50,10131,100
860,780,-2560,0
-3111,-547,3879,36
-2281,-122,3367,98
-5105,2402,3021,100
-3260,1894,7180,27
-220,1460,-863,4
266,-99,3365,67
-1057,915,-549,9
-2595,-335,3575,54
139,-140,3454,66
-5952,2351,3335,41
-2492,1800,7333,100
160,-224,3449,32
-3854,2345,3068,73
-5640,295,5266,100
-3278,-910,4301,85
353,-391,3214,14
-5089,2206,4455,41
-5587,280,5206,100
-2483,-381,3387,87
-4581,2134,4998,100
-1037,986,11433,100
-2647,-427,3537,100
-1857,653,10238,100
306,2086,-1499,85
-2930,-635,3734,12
-2516,-631,3408,100
-1718,521,10416,100
306,1736,-1494,0
-3361,-672,4131,73
-2564,-641,3436,100
-604,439,11178,100
6,1295,-923,16
-34,-52,3589,64
-3993,143,6430,34
-3242,-905,4300,44
-4231,1766,6026,100
-4483,333,5853,40
580,2804,-3204,0
-4298,1965,6137,100
-5341,368,5718,18
185,1981,-1550,14
-2399,139,3485,100
-1224,787,3610,22
-1845,-234,3529,31
-5108,2224,4457,79
-5657,351,5490,75
-1198,983,-433,14
2250,3084,-3431,65
-551,157,3785,6
653,3078,-3655,13
48,127,3550,92
3,116,3593,96
-2430,227,3513,100
-5085,2205,4438,100
-5361,409,5221,100
2547,1403,-3552,58
-56,144,3654,93
-5098,2227,4462,100
-5429,399,5269,87
2576,1380,-3512,62
82,78,3523,96
182,1215,-1260,100
-2397,365,3509,100
-4443,2226,4192,84
-5285,423,5168,100
-2566,273,3608,100
-4974,2186,4603,58
-5321,417,5195,100
-2585,267,3622,100
-2340,225,3457,100
-1196,1034,-293,6
-3114,-17,4623,100
-2332,-202,3403,100
-4646,2207,4897,100
-5618,353,5641,100
-4214,1392,6024,100
81,-242,3577,0
-582,-996,-1132,87
-3260,-470,4059,24
-2594,-66,3591,100
-4308,2116,5763,100
-5300,189,6239,10
-2285,-196,3372,100
-1600,-867,-493,100
-3273,-847,4029,100
-2447,-249,3456,100
-4091,2113,5791,100
-1255,396,11002,13
-564,-1121,-1151,100
-3231,-857,3993,100
-4852,187,6385,100
-3947,103,6395,12
-4823,2195,4794,100
-4058,146,6433,49
-4983,945,2135,100
-4854,-673,5739,100
-1761,2256,3407,52
-4810,2166,5007,100
-4063,108,6427,44
-5467,886,2564,100
-3462,-701,4375,100
-1962,2326,3369,100
-4519,138,6410,34
-6624,554,5566,100
-3071,-733,3925,100
-1813,2313,3472,26
-4755,2135,4987,100
-5271,187,6380,32
-1916,2286,3438,67
-4766,2158,5067,100
-5403,225,6098,21
-6806,632,3883,100
-2358,-389,-1881,66
-1938,2294,3574,28
-7175,671,3508,100
-4416,2164,4513,100
-4027,68,6432,10
-6813,635,2757,100
-2124,-123,-2006,98
-3792,2170,4984,100
-4016,50,6415,13
-6889,665,2366,24
-2183,-724,-1743,100
-3943,2127,4955,100
-3976,2152,4946,100
-4041,69,6411,44
-7146,434,3248,23
-4405,2025,5269,100
-4070,93,6470,42
-7015,426,3139,16
-1305,290,-1493,70
-4412,2031,5284,100
-4362,2515,2493,86
-4895,-276,6867,41
-5519,2432,3338,83
-1454,-186,-1115,13
-1485,971,3377,30
-4647,2350,3417,100
-4845,-316,6835,20
-4854,2319,1938,51
-2126,-79,-2010,46
-2226,1120,3528,100
-4501,2369,3341,72
-4581,-780,6325,49
-2155,-312,-1747,68
-1556,1058,3426,100
-4385,2387,3070,71
-4766,-975,6000,32
-2401,498,3428,57
-5098,1485,2203,12
-1612,314,-1942,59
-1549,763,3397,23
-1708,359,-1959,84
-3244,1169,4210,80
-2092,112,-2056,100
-1543,935,3422,81
-2889,2621,2110,97
-5590,168,5745,48
-2811,580,576,100
-1587,-116,-1472,58
-3303,2224,4533,42
-6148,718,3567,20
-1626,-84,-1601,54
-1190,752,3285,7
-6151,720,3531,17
-1670,-67,-1663,60
-1387,825,3389,53
-1931,24,-2041,77
-1560,862,3442,19
-6648,528,3813,9
-1926,-220,-1410,62
-1191,628,3206,63
-6827,621,2827,100
-1922,-224,-1449,82
-2735,1046,3832,58
-7130,405,3674,100
-7415,445,3178,100
-2168,-657,-1536,85
-5093,184,6058,77
-7017,382,3227,100
-2713,-605,-1493,0
-2452,2387,3904,100
-7324,268,3322,5
-2231,-560,-1975,100
-3115,2250,4314,100
-4595,2401,3139,89
-5184,31,6535,33
-7417,389,3164,100
-2312,-505,-2078,0
-1228,1117,3307,46
-7425,354,3186,16
-1958,-671,-1495,58
-1312,910,3352,100
-7437,470,3111,83
-1358,291,-1523,81
-1209,764,3310,22
-7764,333,3289,100
-1359,274,-1569,89
-2660,442,3682,100
-7744,351,2946,99
-1391,282,-1580,85
-2654,437,3652,100
-7625,472,2737,100
-1613,304,-1789,64
-5095,297,6347,100
-7452,322,2502,70
-1770,363,-1956,99
-5534,350,5641,100
-5694,-196,4762,100
-1670,307,-1989,47
-3222,2432,3804,100
-1863,340,-2240,100
-1312,865,3350,92
-7057,131,4026,0
-1600,-246,3028,0
-2337,1147,3526,100
-6866,131,3855,100
-2658,-240,3695,100
-2554,1150,3600,100
-7312,107,3357,34
-1784,217,-1571,31
-1454,759,3332,99
-3431,2565,2405,63
-5602,198,5916,53
-7287,107,3346,34
-2192,243,-1943,64
-1221,620,3188,20
-6297,-266,4195,71
-1744,100,-1520,67
-3259,716,4229,100
-6713,-302,4529,98
-1757,89,-1522,82
-4103,1118,6029,99
-6766,-174,2573,100
-1932,135,-1699,95
-4329,600,5821,33
-6883,-300,2798,100
-1957,43,-1734,69
-4116,402,6027,99
-1995,124,-1792,86
-4306,433,5926,46
-6899,-661,2818,91
-4241,221,6300,56
-6899,-661,2818,91
-2025,79,-1819,94
-4385,213,6433,63
-6160,-409,2206,39
-3527,-636,4353,72
-5097,236,6515,100
-6914,-731,2794,100
-3238,-737,4051,100
-5476,266,5692,100
-6899,-941,2782,75
-996,-120,-1028,100
-5562,321,5590,100
-6657,-1428,4284,100
-1160,-130,-926,17
-5013,128,6705,100
-6575,-1507,2268,73
-2049,45,-2092,99
-1424,1037,3331,94
-6646,-1638,2275,71
-2265,-755,3221,0
-1353,914,3284,100
-6206,-1983,5311,52
-1841,-194,-1371,71
-1517,922,3331,100
-2064,-64,-2084,60
-1195,770,3297,49
-1809,-346,-1259,40
-1530,900,3395,97
-6724,-1718,2289,69
-1834,-296,-1368,46
-2561,1114,3596,100
-5845,2377,3533,100
-1925,-295,-1557,85
-1491,689,3399,13
-4534,2166,5070,100
-3139,-2195,8345,100
-1683,-487,-1108,0
-1492,607,3408,20
-4279,2458,2500,100
-4375,-321,6682,20
-953,955,-647,20
-2512,-1537,3899,91
-2710,610,3808,35
-4459,2219,4371,100
-1825,-2326,10255,34
-951,938,-703,21
-2186,-647,-1576,87
-4113,884,6054,100
-2155,-674,-2107,100
-4136,954,6054,100
-4043,2518,2626,89
-5545,-28,5687,6
-5023,1430,2311,100
-1318,-1599,-1164,94
-4905,670,5125,100
-5028,1445,2225,0
-5850,1043,3908,44
-1420,276,-1733,44
-5251,1152,2535,100
-1846,380,-2160,53
-5081,1106,2292,100
-1786,184,-1522,83
-5357,349,6100,100
-5015,977,2086,39
-4868,-641,5906,0
-5286,205,6006,73
-5813,833,3951,96
-1613,5,-1447,57
-5585,315,5483,100
-5857,841,3984,96
-1840,67,-1686,99
-2738,2323,3456,100
-4973,899,1940,100
-1680,-11,-1542,88
-1492,1057,3366,29
-6291,463,5270,100
-1702,-27,-1682,100
-1406,981,3347,73
-6777,481,5592,100
-1925,7,-1953,81
-3878,2174,5007,0
-2071,-208,-1571,62
-1311,880,3338,24
-6391,421,5214,100
-2002,-221,-1598,63
-1360,910,3338,67
-3085,2366,3584,69
-1564,-1580,10438,100
-6526,397,4993,100
-2264,-121,-1903,43
-1593,975,3397,96
-2963,2275,3203,100
-2078,-2190,9802,100
-6678,513,4406,100
-1885,-1023,3319,100
-1173,722,3222,53
-6828,565,4206,100
-4482,-1596,6519,100
-1305,800,3343,84
-4430,-1676,6388,95
-1324,781,3333,100
-6975,500,4180,100
-4619,-1609,6168,100
-1530,860,3370,88
-1901,-273,-1452,90
-1241,675,3272,41
-2055,2415,3677,53
-3857,-550,6664,38
-6504,599,3504,100
-1901,-273,-1452,90
-1331,748,3308,100
-6651,799,3180,5
-1962,-242,-1562,95
-1212,666,3389,48
-6128,750,2908,100
-6932,672,3261,22
-2400,-1407,4437,100
-1358,667,3353,72
-1891,-421,-1451,49
-4267,1535,6091,100
-6924,368,4086,100
-2058,-684,-1454,82
-2971,488,3929,100
-6743,212,3705,100
-1520,-1763,3116,100
-4304,479,5808,25
-1969,-787,-1058,25
-4378,614,5775,36
-4621,2491,2773,100
-5571,12,5806,69
-2059,-710,-1600,100
-4437,509,5785,37
-4758,2209,4417,100
-5602,-82,5749,13
-7203,405,3488,100
-7276,339,3526,91
-1387,-1818,-875,0
-4210,332,5964,100
-7299,294,3413,100
-1358,-1758,-1112,86
-4698,430,5369,100
-4778,346,5938,31
-7603,414,3044,100
-1849,411,-2212,29
-6214,400,4979,100
-7436,629,2750,100
-773,762,1696,67
-5524,320,5694,100
-7546,527,2702,95
213,1072,-1184,39
-5599,341,5567,100
-6791,-232,5082,100
-1296,2118,352,28
-2625,120,3648,100
-6610,-91,4653,100
-1691,-556,3404,100
-4427,159,6634,100
-4062,2523,2587,86
-5640,-69,5868,68
-6705,-65,4515,100
-2248,118,3392,77
-4420,89,6617,97
-7112,137,4299,100
-1258,2715,454,100
-4381,51,6511,100
-4145,2409,2953,79
-2006,-2093,9532,57
-7051,114,4165,100
-2285,-259,3361,100
-5208,161,6352,100
-4346,2102,5426,91
-1889,-2268,9725,47
-3867,2584,1999,33
-2495,-1772,8830,100
-2779,17,495,94
6287,-964,5206,79
-2523,2383,3776,100
-6318,-460,4073,79
6487,-760,5222,56
-3550,2334,4141,100
-6945,-122,3323,100
6487,-760,5222,56
-1415,1165,3309,100
-6986,-340,3169,100
7207,-782,5823,100
-1441,1036,3328,92
-6964,-178,2946,67
-4271,284,5982,31
-1464,1054,3371,100
-4009,2185,4881,100
-3182,-1185,6698,98
-6861,-321,2863,96
-6092,821,3617,37
-1334,943,3313,66
-6750,-116,2563,100
5543,2077,3841,16
-1323,924,3300,89
-4614,-104,6659,40
-5672,-78,1893,100
-1328,914,3300,100
-4050,2065,5865,0
-5180,-1004,5488,50
-6295,-506,4114,70
-1597,-560,3257,77
-1328,908,3344,96
-6906,-445,3318,52
-822,687,1640,79
-1250,820,3321,52
-5610,-341,1797,100
-1317,2641,497,17
-1341,805,3330,38
-5636,-407,1821,26
-2285,-741,3312,58
-1319,776,3348,100
-3751,2244,4205,48
-5289,-468,5142,58
-5674,-448,1845,100
5642,2369,2134,66
-1336,797,3334,100
-5490,-455,1707,16
4922,1379,3936,55
-1335,785,3330,31
-6525,-946,3734,54
-1649,-376,3384,95
-1404,829,3357,97
-6586,-832,3600,43
-2234,-307,3324,100
-2152,1022,3562,0
-3462,2563,2408,81
-4852,-1271,5888,50
-6998,-1038,3180,68
-1251,477,3364,94
-2469,1150,3700,0
-6811,-1341,2432,100
-1289,2591,433,7
-1355,726,3327,100
-3337,2587,2231,90
-4328,-205,6741,38
5696,1549,-3078,44
-1406,779,3344,100
-3381,2553,2476,72
-4493,-262,6776,18
-7084,-1537,3122,79
-1737,-357,3444,37
-5185,1872,4952,100
-3495,2353,3372,83
-4357,-402,6734,11
-6891,-1469,2738,61
-1590,-113,3331,100
-5198,1870,4911,100
-3357,2259,4837,100
-4606,-972,6286,48
-3166,2543,1891,50
-5197,-869,5476,47
-6622,-2010,3557,59
-4189,1292,6055,0
-3153,994,4046,100
-3313,2347,3172,81
-5289,-932,5305,0
-6968,-1921,2846,64
-4233,1578,6014,100
-3241,2360,3309,100
-5315,-937,5363,100
-6988,-1918,2778,57
-1906,650,3706,13
-3356,2207,4547,100
-5174,-1059,5518,100
-2717,626,3772,100
-4199,1060,6046,100
-4265,1024,5995,100
82,1350,-1879,78
-4086,845,6058,90
-4200,975,6049,100
-1618,-137,3410,0
-4099,723,6061,100
-1657,311,-2049,0
-4172,758,6000,100
-2645,2469,3061,94
-4232,-26,6672,12
-4201,693,6106,95
-2381,2495,2786,50
-4834,-43,6761,33
-1711,403,-2022,0
-4132,482,6116,86
-1714,569,-2009,67
-4173,508,6068,100
-5308,2292,3702,100
-4528,-295,6653,51
-326,1185,1932,0
-4267,461,5831,100
-5317,2275,3855,100
-4527,-295,6645,51
-326,1185,1932,0
-4269,461,5833,100
-5290,2251,4029,100
-4715,-304,6770,51
8165,1175,2186,0
-6037,427,5066,100
5830,2974,-2393,0
-5201,-943,5484,55
-5618,255,5514,100
-2748,81,3750,100
-4374,114,6585,100
2959,3018,-2964,88
