X,Y,Z,SIGNAL_STRENGTH
1.20914,2.69818,-2.43414,69.839
-3.58976,0.0193277,0.634756,98.15
0.193045,-0.277429,3.36915,140.77
1.20914,2.69818,-2.43414,69.839
-3.63312,-0.03882,0.668973,158.905
0.218773,-0.295339,3.38953,65.765
1.80512,3.01894,-2.34024,56.932
-3.37193,-0.0444822,0.87637,177.068
0.112305,-0.236629,3.4676,88.741
1.82467,3.02317,-2.35691,49.878
-1.38198,2.43712,2.41925,51.942
0.0992213,-0.255761,3.47685,145.981
2.08153,2.99654,-2.21057,89.081
-3.8457,0.88128,0.987688,162.987
0.15514,-0.280894,3.43845,62.815
2.05741,3.01466,-2.2777,132.065
0.15746,-0.287721,3.41752,140.456
1.94001,3.02636,-2.40194,135.136
0.133343,-0.288748,3.45446,70.135
1.97215,3.01933,-2.34851,84.141
-0.180747,1.05905,2.06923,157.743
0.133618,-0.288518,3.45511,70.135
1.98913,3.01857,-2.33971,143.994
0.0770838,1.01478,2.31085,102.812
0.000371056,-0.258455,3.55987,138.867
1.96286,3.02356,-2.37386,135.022
-4.39484,0.661545,0.583848,41.748
0.0000120968,-0.258632,3.55927,138.867
2.01256,3.01552,-2.3352,126.695
-4.29308,0.692902,0.577302,135.694
-0.0133363,-0.270565,3.56956,138.845
2.46281,2.99553,-2.17935,138.231
-0.850322,1.3435,-0.244898,174.987
-0.0294726,-0.282999,3.56176,117.821
2.56159,2.99274,-2.16714,119.834
-4.43855,0.595113,0.459188,66.276
0.215711,-0.317069,3.39022,138.863
1.96062,3.02901,-2.44958,123.14
-4.44746,0.577222,0.518369,69.472
0.339651,-0.390397,3.22466,51.554
1.98587,3.03194,-2.48143,52.704
-1.7701,-0.39657,3.48168,114.2
2.11249,3.03237,-2.46966,117.642
0.0870324,-0.484381,3.40275,135.108
2.18893,3.02591,-2.36668,103.735
-2.06229,0.0127737,-0.0320644,177.444
0.0502051,-0.563879,3.41115,126.218
2.04029,3.041,-2.52546,50.014
-1.72344,1.62668,0.329213,40.327
0.214651,-0.69462,3.29708,129.603
2.05839,3.04024,-2.53767,65.074
0.149144,-0.631226,3.34087,126.803
2.04225,3.0442,-2.60891,71.982
0.117515,-0.718106,3.37623,106.689
2.76184,3.00065,-2.28888,156.239
0.111515,-0.772093,3.3748,107.543
2.80772,3.00012,-2.28475,163.022
-1.00418,1.14853,2.70687,11
0.111042,-0.77196,3.37304,107.543
-1.34509,0.646399,1.82724,175.96
0.104187,-0.792343,3.37435,93.82
2.15867,3.05379,-2.58191,78.277
0.0874662,-0.77529,3.39033,96.255
2.7154,3.02062,-2.41853,82.298
-4.52562,0.62926,0.385815,14.876
0.206172,-0.824917,3.29414,79.168
2.7154,3.02062,-2.41853,82.298
-1.56576,0.8599,-0.0994798,19.712
0.16063,-0.815365,3.32133,57.528
2.737,3.01357,-2.3758,158.239
-0.661479,0.488619,1.67555,138.907
0.14499,-0.820733,3.30848,92.072
2.75089,3.00829,-2.35614,159.114
-2.95306,-0.105693,3.29724,27.121
0.151732,-0.855912,3.33277,80.343
2.74483,3.01262,-2.36622,161.891
0.0969997,-0.828435,3.3742,122.217
2.8728,3.01399,-2.37583,139.061
0.146026,-0.886123,3.32453,72.093
1.66506,3.09472,-3.00331,35.48
0.0817639,-0.959886,3.38185,98.023
1.88123,3.07479,-2.81737,115.653
-0.629862,1.32052,1.8289,87.022
0.363506,-0.907205,3.17089,96.386
1.88123,3.07479,-2.81737,115.653
-0.0489496,0.951241,2.12835,25.925
0.21789,-0.997569,3.26885,101.142
2.5482,3.03691,-2.54856,133.599
-1.01073,0.598422,1.90668,22.822
0.0967953,0.17348,3.53849,7.587
2.5395,3.05041,-2.63499,143.261
0.0393287,-0.0357732,3.53562,75.568
-1.22543,1.43956,2.34656,166.978
0.045875,-0.0423391,3.52971,8.598
2.60232,3.03583,-2.56499,93.842
-0.936496,1.38893,2.01887,18.865
0.177025,0.00640698,3.43889,30.387
2.59389,3.04182,-2.57719,94.646
0.202045,0.0979821,3.46638,46.882
2.5945,3.04368,-2.57891,94.646
-1.50218,1.27447,0.0584852,146.127
0.0130393,0.0936157,3.56943,58.437
2.68531,3.02678,-2.45931,89.261
0.0199487,-0.0659072,3.54556,105.504
2.75113,3.01916,-2.45615,107.888
1.51962,-0.385619,0.51537,0
0.19727,0.195775,3.46023,34.385
2.79679,3.03295,-2.52825,117.591
-0.0657892,-0.0882393,3.60792,61.048
-0.0807343,-0.0994401,3.61402,130.764
2.44526,3.06675,-2.76927,89.82
-0.0534042,-0.0778002,3.59973,132.194
2.45746,3.07354,-2.72983,100.006
-2.61486,-0.198027,3.58241,155.594
2.48033,3.06289,-2.71406,135.706
0.0962851,0.197454,3.54283,8.712
2.49365,3.06104,-2.70885,95.956
-1.53186,1.16587,-0.143276,32.473
-1.13005,0.729957,3.3378,17.555
2.48483,3.06445,-2.81985,107.212
-1.24285,0.939447,3.28164,114.836
2.45782,2.99386,-2.97741,149.316
-4.30305,0.734272,0.672222,56.898
-1.25244,1.00751,3.22161,126.102
2.47759,2.99553,-2.97131,86.314
0.0475846,0.145762,3.4757,90.786
-1.29624,2.36569,3.06394,48.22
-0.203636,0.971113,3.29707,100.053
-0.612075,1.51966,2.35541,44.849
0.234599,0.109153,3.41258,54.184
-4.37198,0.474391,0.617452,80.789
0.200901,-0.273717,3.37592,44.008
-1.20534,0.51909,1.85848,69.226
0.0396374,-0.637918,3.41422,117.917
-0.487307,1.08443,2.29176,30.473
0.337451,-0.876107,3.19395,23.772
-0.851803,0.8646,1.70518,27.975
-0.365144,1.01163,3.08244,13.854
-1.53344,1.11847,-0.0333754,135.72
-0.161698,0.982308,3.3517,135.478
1.09715,2.76622,-2.68365,36.48
-4.53059,1.0168,1.67754,211.129
-0.332751,1.02692,3.05401,111.97
0.424475,0.261747,3.29117,134.134
0.374462,-0.89739,3.16281,90.712
-3.7371,0.885502,1.03859,155.699
0.398941,-1.05501,3.13423,26.071
-0.478278,1.07774,2.39681,136.735
-0.399275,1.0079,3.05127,40.327
-3.96275,0.733629,0.436593,61.538
0.194753,-0.87963,3.29813,70.135
0.269966,-0.62509,3.35483,129.411
-4.44254,0.577747,0.484673,45.223
0.364014,-0.826735,3.17879,21.658
-1.98731,1.02236,0.0978399,59.97
-0.059922,-0.235496,3.55563,109.992
-1.98731,1.02236,0.0978399,59.97
0.243236,-0.816223,3.27056,22.854
-1.56739,1.07261,0.0220499,26.729
0.368668,-1.03798,3.1593,44.85
-1.2968,1.05576,-0.135904,31.974
0.476432,0.177703,3.2448,135.351
-1.00006,1.17616,-0.18758,100.83
0.476518,0.175359,3.24404,135.351
-0.919728,1.12656,-0.253236,55.077
0.478073,0.108177,3.23591,136.536
-4.43247,0.474003,0.596081,89.708
0.487771,-0.0698614,3.20761,139.764
-1.21879,1.04443,-0.210165,118.978
-0.0956122,-0.161583,3.40663,0
-1.26911,1.00229,-0.0641244,33.69
0.448382,-0.261865,3.22207,129.822
-1.12521,0.544402,1.79883,164.673
0.305168,-0.985111,3.20657,127.198
-1.0755,0.390425,1.94557,141.978
0.312092,-1.0478,3.1907,30.071
-1.12495,0.372829,1.932,61.38
-1.23555,0.918771,3.3259,65.968
-1.12495,0.372829,1.932,61.38
0.112181,0.182854,3.52706,114.822
-3.43539,2.39418,1.29707,147.06
0.432189,0.135265,3.26974,75.147
0.432166,0.135269,3.26988,75.147
0.0741058,0.130529,3.58752,129.932
-0.638791,1.50603,2.81048,58.318
0.526178,-0.0163559,3.18295,58.815
0.412212,0.981303,-3.97439,127.97
-1.67578,2.11929,0.126253,94.458
0.526221,-0.0165827,3.18278,58.815
1.14206,1.04409,-4.56612,136.927
0.236291,-0.335535,3.37761,85.106
0.609113,3.1141,-3.59498,38.665
-1.51819,2.15239,0.376726,45.926
0.0498569,-0.470293,3.4335,132.304
-0.994575,1.50541,2.30123,171.956
0.0461793,-0.605455,3.42195,134.82
0.586613,1.57334,-1.95759,18.555
-0.618313,1.50911,2.63331,141.674
0.117146,-0.86293,3.35565,108.558
0.522482,1.47996,-1.86762,103.394
-0.699187,1.46615,2.67549,141.125
0.301557,-0.923727,3.21489,123.97
0.679001,1.25733,-1.75459,0
-0.564378,1.03367,2.90815,116.828
-0.199778,0.978904,3.3699,131.945
0.691932,2.41483,-2.68559,70.975
-4.29474,0.844523,0.612805,60.005
-0.00861193,-0.027734,3.57323,132.536
-3.56297,0.892815,0.829961,125.959
0.529447,-0.100811,3.17315,45.997
-0.708621,1.05541,2.32565,130.621
0.438654,-0.10794,3.24041,59.919
0.797804,2.24932,-1.67067,92.526
-0.106932,1.06219,2.18757,129.838
-0.157288,0.983634,3.33994,124.315
0.747943,2.26416,-1.71987,49.813
0.0187493,0.989932,2.20611,144.083
-0.0101467,0.903535,3.75933,22.876
-1.53845,1.117,-0.00846665,143.72
-0.0671061,-0.160976,3.61968,128.764
-1.5279,1.10701,0.0131022,155.834
0.545969,-0.195784,3.15746,28.32
0.726854,1.92241,-2.06432,103.273
0.523645,0.0782059,3.19548,51.808
0.841005,1.93984,-2.07964,86.594
0.436684,0.0586061,3.25675,33.534
0.436684,0.0586061,3.25675,33.534
-0.200057,2.45569,-3.25474,75.54
-1.50343,2.13883,0.44665,98.291
0.24477,0.0855081,3.40484,135.248
1.16943,0.728992,-2.36155,145.088
0.471067,-0.158475,3.21209,29.804
0.897537,2.70736,-2.53267,41.822
-0.176317,0.911308,2.80934,Dec.60
-0.0774195,-0.0692156,3.63044,135.319
-1.04823,0.798336,1.83185,77.803
0.319738,-0.126792,3.32492,136.764
-3.95677,0.672362,0.277512,137.74
0.319709,-0.126819,3.32478,136.764
0.165119,2.47955,-3.47069,131.226
-1.73145,2.17543,0.375266,44.039
-0.0188393,0.898921,3.79738,30.631
0.5462,0.269905,3.20739,133.166
-0.946115,1.50634,2.30233,128.262
0.452977,-0.0805306,3.23079,139.198
0.134732,-0.00349566,3.49552,0
0.555144,-0.00712677,3.16388,138.764
0.12104,-0.0295812,3.47384,134.166
-0.420832,-0.083098,4.00428,96.162
-0.396996,1.07596,2.4608,113.099
0.438819,-0.145854,3.23779,141.981
0.438819,-0.145854,3.23779,141.981
0.103722,-0.230984,3.47526,76.224
0.36183,-0.313976,3.28282,29.61
-4.66555,0.525239,0.639595,06.Oct
0.227592,-0.316374,3.38169,90.039
1.79373,2.80858,-4.50109,17.288
0.504892,0.106025,3.19819,100.953
2.66754,3.00942,-2.34373,93.718
0.452235,0.193884,3.26293,135.291
2.74281,3.02061,-2.42785,79.701
-1.17787,1.02629,3.23265,89.024
0.451513,0.128534,3.25409,77.892
0.328809,0.100511,3.3416,34.527
0.989231,2.31963,-1.76416,15.794
0.529174,-0.0505411,3.17953,138.041
1.25392,2.92827,-2.00102,29.762
-3.89895,0.123895,0.330353,39.954
0.131013,-0.487731,3.32198,105.65
2.56853,2.98921,-2.91688,118.584
0.131013,-0.487731,3.32198,105.65
2.66965,2.92475,-2.92614,121.682
-3.80634,0.644487,0.495264,53.97
0.0746253,-0.776859,3.40019,106.835
1.30019,2.99483,-2.34791,92.932
-3.62694,0.879118,0.856879,57.428
-0.0499775,-0.0997452,3.62601,136.084
0.999702,2.30026,-1.75134,168.673
-3.46134,0.922895,0.708906,72.017
-0.0614574,-0.101253,3.63173,131.508
0.908941,2.28889,-1.7137,71.209
-3.7999,0.834817,0.378174,25.31
0.383597,-0.161829,3.2747,29.729
0.958726,2.23042,-1.72057,91.469
-3.85246,0.668475,0.358989,22.745
0.205666,-0.176447,3.42162,139.222
0.974894,2.30059,-1.79577,123.5
-3.76609,0.677132,0.510872,73.488
0.0402515,-0.150554,3.53211,52.698
-3.90717,0.579022,0.39397,74.528
0.0402515,-0.150554,3.53211,52.698
-3.76,0.587594,0.431338,76.942
-0.0348327,-0.139633,3.63544,71.053
1.92116,3.15984,-3.54051,56.743
-3.72103,0.625372,0.479191,147.121
-0.0355811,-0.139579,3.63368,71.053
-4.03889,0.456301,0.468836,41.324
0.129969,-0.229827,3.39868,124.168
0.715824,2.26599,-1.90954,147.745
-3.92557,0.471096,0.407957,10.886
0.130954,-0.25179,3.397,126.587
0.719887,2.26745,-1.92179,48.893
0.127537,-0.280303,3.41619,51.346
0.806018,2.29394,-1.95726,127.995
-2.64141,2.36026,3.20368,77.965
0.131777,-0.283511,3.44515,50.748
0.806018,2.29394,-1.95726,127.995
0.0293442,-0.268052,3.55446,80.866
-3.81253,0.78751,0.428962,31.776
0.46171,-0.135834,3.21895,58.002
2.47095,3.05838,-2.72161,115.184
-3.42949,0.731677,0.661394,159.615
0.275769,-0.0147119,3.3655,13.131
1.44093,2.99297,-2.07362,102.291
-4.25625,0.552527,0.557193,74.207
0.196782,-0.0500418,3.44034,23.443
2.59015,2.98588,-2.90297,115.616
-3.81927,0.894636,0.969726,159.383
-0.624607,-0.607684,3.69794,57.678
1.32938,3.13245,-3.21494,80.532
0.0296335,0.174303,3.58049,12.787
1.04883,2.74344,-2.79429,85.379
-1.82481,2.40054,2.79816,63.986
-1.53792,1.0472,3.37792,80.181
0.995528,2.73521,-2.8739,56.22
-3.177,0.12922,4.08538,49.306
1.10845,3.14388,-3.31606,72.287
-2.58828,-0.229972,3.67517,118.121
1.13486,3.14338,-3.34521,22.181
-4.37236,0.637474,0.588297,90.581
-3.02779,-0.697486,3.89989,147.43
0.814435,2.38493,-2.47757,82.736
-4.41006,0.573601,0.563749,74.114
-2.62408,-0.818277,3.44787,138.626
0.818067,2.77478,-2.97894,43.024
-4.56246,0.501,0.473878,50.774
-3.17087,-0.418793,3.99002,48.34
0.846085,1.9284,-2.05433,106.85
0.894399,0.462316,1.80835,17.854
-3.28093,-0.476759,4.09943,152.005
-3.45067,-0.08581,0.792151,153.993
-1.2484,1.13623,3.25923,0
1.19878,3.1342,-4.25052,99.85
-3.42622,-0.177161,0.818777,155.162
-2.6147,-0.838017,3.48487,138.039
0.488302,2.82761,-3.41942,46.665
-3.57435,-0.206765,0.558627,129.222
-1.46098,0.840657,3.41077,May.51
0.565502,2.99815,-3.80507,34.007
-1.57,-0.596671,3.32462,0
0.55401,3.01008,-3.8162,34.007
-3.46394,-0.404654,0.777026,167.469
0.165768,-0.857764,3.32367,9
0.300248,2.8456,-3.58186,42.779
-2.09558,1.06388,3.567,4
-4.54145,0.538753,0.46679,122.705
0.114639,0.942928,3.86873,14.74
-4.37332,0.603381,0.55979,44.306
-3.19353,-0.0418721,4.0256,104.877
-4.07993,0.634806,0.404996,92.082
-3.20846,-0.0187739,4.04786,159.354
-4.29671,0.446478,0.603772,36.039
0.0388589,0.176963,3.58119,28.215
-4.05861,0.438353,0.173604,41.408
0.123072,-0.166938,3.52476,51.181
-2.23069,-0.248073,3.33683,99.975
2.30607,3.05321,-2.6904,124.915
-3.49451,-0.162348,0.734337,145.134
-3.19344,-0.33745,4.01493,93.341
-3.44973,-0.367608,0.773405,144.861
0.410286,-0.361335,3.19032,51.546
-2.97963,-0.657943,3.73977,169.772
-0.0918645,1.06728,2.95404,0
-1.42417,0.458246,3.35085,78.654
-2.28395,0.0194656,3.37066,139.632
0.0415876,0.0756349,3.54966,17.066
-4.36093,0.537021,0.581683,50.062
-1.51419,1.00959,3.42477,39.31
-4.34513,0.501528,0.602005,47.741
-3.11609,0.0832624,3.97701,82.443
-4.12206,0.614761,0.289326,64.032
0.114635,0.187537,3.57696,47.327
-3.90946,0.607908,0.35878,34.931
-2.61853,-0.116953,3.53669,79.007
-1.93179,0.344377,2.11371,0
-3.19747,-0.391088,4.01968,82.642
-3.04749,-0.596196,3.85526,148.843
-1.0277,0.411966,1.87073,157.989
-3.16621,-0.68108,3.96102,136.002
-3.22863,-0.680529,4.01598,132.263
2.32979,3.08273,-2.9511,76.49
-3.5828,-0.401607,0.678809,154.91
0.196976,-0.812882,3.32174,41.159
0.496247,2.79976,-3.46459,73.825
-1.64052,2.37234,3.00075,50.459
-3.24767,-0.817532,4.00207,128.779
0.0206447,2.43794,-3.32884,57.297
-4.39143,0.798629,0.649432,108.626
-1.92861,-1.58868,3.43383,57.186
-4.33668,0.706204,0.661664,163.493
-1.37168,1.19936,3.35039,26.327
-1.51228,1.13329,3.42501,38.174
-4.46204,0.631787,0.671597,167.779
-3.1237,0.106554,4.04812,63.719
0.179843,-0.261284,3.41091,58.17
-4.47752,0.543159,0.50139,102.216
-1.62082,-0.228357,3.37983,8.288
-4.42373,0.615241,0.583836,31.67
-3.13923,-0.511287,3.95301,153.048
-4.33425,0.566104,0.578961,44.708
-1.61593,-0.556904,3.34717,42.598
0.371122,1.53419,-1.93331,58.351
0.261981,1.57533,-1.56547,28.189
-3.36886,-0.11745,0.908276,164.251
-1.37603,1.09738,3.32836,46.295
1.05801,1.38428,-2.24668,45.507
-3.58554,-0.248385,0.62548,143.797
-1.20199,1.05992,3.29496,17.506
-1.44218,0.535081,3.38899,2.495
1.26903,2.96868,-1.90826,186.017
-3.58074,-0.442471,0.737844,162.067
-3.05633,-0.0380678,3.94544,85.617
-3.38382,-0.44105,0.864502,172.23
0.272557,0.218939,3.45133,17.974
0.237245,0.232151,3.43834,48.301
-1.34319,1.17647,3.256,76.949
-0.0695414,0.083217,3.64955,52.198
0.576294,2.29968,-1.46928,28.692
1.32033,2.89557,-1.47874,95.501
0.202359,-0.0905565,3.43872,52.039
1.24922,2.94992,-2.3103,107.085
0.273149,-0.222171,3.3513,28.376
-0.04818,-0.183055,3.57423,33.215
1.10913,1.36869,-2.20872,31.592
-4.26528,0.745669,0.572846,116.897
0.102835,-0.364196,3.52035,45.327
1.08189,1.30707,-2.31419,190.772
-1.6472,0.46564,3.35135,Mar.73
-3.14131,-0.427874,3.9651,May.71
-4.38503,0.658118,0.595416,82.467
-3.15841,-0.448222,3.98176,131.769
1.4938,2.99105,-1.98293,71.135
-4.40723,0.626533,0.583656,29.86
-3.32915,-0.406831,4.12248,122.872
-4.274,0.709762,0.582267,125.549
-3.3184,-0.449424,4.10806,108.175
0.88829,1.73274,-2.11213,181.691
-4.24728,0.675486,0.542696,77.26
-1.7371,-0.421727,3.45976,17.555
-3.14048,-0.45744,3.96356,133.1
1.05642,1.60237,-2.00245,27.228
-4.49699,0.568237,0.464937,45.419
-3.29848,-0.481536,4.10169,155.859
-4.47176,0.569396,0.482487,42.109
-3.29959,-0.480331,4.09177,155.859
-4.391,0.571367,0.533061,45.175
-3.31036,-0.500896,4.11104,128.807
-4.39944,0.61436,0.571868,102.124
-3.28702,-0.563401,4.08502,116.082
-4.36632,0.57169,0.550978,44.762
-2.48355,-0.608974,3.43295,136.985
-3.99905,0.666015,0.456591,34.815
-3.34138,-0.663331,4.14817,71.327
0.995164,1.54478,-2.02708,34.61
-4.16247,0.452367,0.405371,52.182
-3.02473,-0.714569,3.8303,34.74
0.0365375,2.76263,-3.76174,145.269
-3.46486,0.426575,0.662109,157.942
-3.10294,-0.735789,3.89347,175.088
0.900391,2.3922,-1.98037,37.694
0.128749,-0.966257,3.33877,42.17
1.39898,2.97607,-1.96562,95.441
-4.20735,0.342837,0.196837,06.Oct
-2.50626,-1.64939,3.90343,73.92
-0.0308862,2.79665,-0.446524,153.059
-1.86211,-1.74294,3.50015,47.798
1.78632,3.23293,-4.23317,80.875
-3.46925,0.250147,0.665947,124.198
-2.1091,1.05069,3.57686,1.587
0.962525,1.44166,-2.19481,179.712
-3.43229,-0.0930272,0.797163,149.188
-1.12961,1.08752,3.32434,18.902
-3.59037,-0.339012,0.616485,139.014
-2.2473,0.351493,3.43801,146.828
0.174629,2.41484,-3.2846,87.706
-3.57237,-0.341619,0.63846,136.9
-1.35334,0.424986,3.30063,47.099
1.29344,2.9305,-1.87572,190.729
-3.5377,-0.347463,0.675269,130.878
-2.26433,0.0626686,3.32125,127.148
-0.40327,2.75783,-0.231223,27.121
0.198719,0.186523,3.48899,49.17
0.534269,2.7829,-0.157378,93.014
-3.44399,-0.483652,0.809263,93.364
0.026579,0.156639,3.59205,9.288
-3.42322,2.18214,1.21301,118.779
0.0325711,-0.0169029,3.54246,12.762
2.15542,3.11515,-3.17821,100.116
-3.3648,2.185,1.23585,98.203
0.0167038,-0.043753,3.48065,0
1.30085,2.93975,-2.34095,126.205
-1.55922,2.4086,2.62372,99.536
0.0187859,-0.0530617,3.56112,52.23
0.974267,2.88718,-2.90869,49.455
-4.37196,0.821302,0.571726,42.877
0.308559,-0.157833,3.3147,54.312
0.340693,2.14824,-1.45701,49.606
0.249552,-0.16643,3.37153,59.622
0.834083,2.24672,-2.02442,148.964
-4.38089,0.752133,0.651627,81.942
0.0468149,-0.160982,3.51813,59.852
0.274394,2.14424,-1.63541,152.842
-4.43393,0.678362,0.692764,84.084
0.0422767,-0.240089,3.5197,27.634
0.520348,2.79755,-0.2831,135.515
-4.27997,0.757351,0.612787,73.395
-3.12047,-0.336637,3.94824,113.929
1.09905,2.90299,-0.997398,93.256
-3.19682,-0.338998,4.01642,101.786
2.30408,3.05428,-2.63345,101.088
0.375214,-0.36385,3.20078,34.643
2.20588,3.05403,-2.62575,90.159
-4.42299,0.634168,0.599889,80.423
0.329045,-0.337355,3.24915,17.43
0.281526,2.85907,-0.540905,100.651
-4.37521,0.627076,0.62317,111.408
0.228605,-0.283195,3.38382,49.17
-4.30275,0.668864,0.591274,138.932
0.222205,-0.35905,3.31973,54.301
-4.24056,0.701441,0.542521,63.869
-3.13455,-0.393807,3.95941,87.883
-0.816943,2.59319,-0.879511,55.109
-4.4901,0.54352,0.493105,50.011
-3.28659,-0.390117,4.10009,161.603
-4.28958,0.597547,0.599382,70.218
0.307749,-0.40304,3.2465,55.551
-0.0836181,2.82875,-0.478829,66.728
-4.43954,0.547896,0.463533,117.559
-3.34592,-0.479564,4.13006,153.175
-4.44459,0.519304,0.487967,114.691
-1.76479,-0.516422,3.46424,62.783
-4.35539,0.527419,0.577378,45.207
0.171817,-0.827617,3.31925,6
0.953669,2.7604,-2.91163,90.706
-4.3539,0.493416,0.568887,108.169
-2.96796,-0.686017,3.78221,172.131
0.569207,2.12038,-1.58928,147.469
-4.34328,0.484035,0.575669,82.448
-3.06973,-0.727478,3.864,89.729
-3.81475,0.645718,0.325442,112.37
-3.29083,-0.765827,3.99748,155.978
-3.7659,0.63124,0.3392,117.598
-3.36633,-0.771986,4.03039,56.334
0.166277,1.85048,-1.46161,23.712
-4.48267,0.42911,0.484432,55.741
0.0447635,-0.934931,3.31247,48.056
0.0651712,1.95564,-1.54257,20.413
-4.42007,0.441886,0.347426,44.327
-3.16422,-0.844288,3.94228,124.778
-0.0448713,1.87083,-1.43691,87.112
-4.30881,0.479736,0.179265,51.153
-3.24602,-0.78232,3.98141,119.281
1.60593,2.87236,-0.978194,124.355
-4.2121,0.447215,0.251014,52.602
-2.94615,-0.841249,3.779,40.843
-4.17066,0.451471,0.364573,52.291
-3.27956,-0.877346,4.03655,156.952
1.69558,2.99839,-1.84711,137.973
-4.19761,0.427206,0.411521,86.203
-2.86962,-1.13255,4.22519,31.791
1.90547,3.03327,-2.49664,121.165
-3.4157,0.326634,0.763256,144.426
-0.324445,0.961056,3.38609,32.729
0.439348,2.89214,-0.821114,127.957
0.977438,0.417293,1.81865,92.917
-1.07744,0.772678,3.39464,7
1.8243,3.06136,-2.70463,129.919
-3.86411,0.28485,0.29766,85.996
-2.30972,0.438933,3.5444,58.512
-3.88575,0.264727,0.352298,128.17
-2.63719,0.295203,3.63513,111.138
-0.0886238,2.80031,-0.574023,5
-3.44419,0.277699,0.663063,168.473
-1.36838,0.421739,3.30073,107.208
1.08423,2.8904,-1.97931,180.501
-2.55001,0.230469,3.59576,99.964
1.07285,2.91651,-2.08109,155.811
1.92133,3.21491,-3.9448,48.184
-3.51872,0.00248831,0.740079,94.323
0.0658359,0.182996,3.56263,50.686
0.840315,2.97416,-3.02903,46.188
-3.44625,0.0272798,0.727793,106.617
-2.284,-0.0205504,3.34538,113.469
-3.46315,-0.00397422,0.772789,78.255
-2.56583,-0.0775628,3.56073,66.833
0.545077,2.12734,-1.62606,195.926
-3.46391,-0.00416869,0.773658,78.255
-2.56545,-0.0775373,3.56255,66.833
0.663969,2.24057,-1.83977,98.893
-3.43399,-0.00732588,0.804088,111.515
-3.20808,-0.0753946,4.05296,157.354
0.684534,2.42182,-2.69024,105.71
-3.5934,0.00808358,0.644778,161.748
0.0667531,1.89556,-1.41735,66.964
-3.59928,-0.00445354,0.646257,91.17
0.0789468,0.071575,3.55313,9.234
0.240299,1.43697,-1.23018,0
-3.62278,-0.0489952,0.661353,79.891
-0.10084,0.014276,3.62476,52.105
0.0885881,2.44682,-3.36589,57.454
-3.60557,-0.0468305,0.639405,79.891
-2.61766,-0.154648,3.57829,75.594
1.81456,2.82366,-0.664692,106.842
-3.41402,-0.096003,0.82439,147.095
0.23265,-0.00385073,3.39631,55.23
1.5959,2.81548,-0.601913,136.642
-3.59784,-0.118796,0.616334,167.112
0.247129,-0.0919529,3.37695,60.198
1.30879,2.8611,-0.783702,108.099
-3.60687,-0.134209,0.629219,90.549
-2.36513,-0.243569,3.41743,99.893
1.06004,2.85574,-0.744436,108.789
-3.42425,-0.191319,0.795848,138.687
-2.5894,-0.191772,3.56534,101.11
1.1705,2.89216,-0.927716,96.897
-3.36667,-0.200567,0.878938,107.076
0.492435,-0.191714,3.18905,18.165
1.11686,2.88163,-0.969144,94.071
-3.37056,-0.306139,0.870261,103.832
0.191948,-0.231209,3.41149,64.181
1.24547,2.90537,-1.21311,104
-3.37056,-0.306139,0.870261,103.832
0.192678,-0.246134,3.41084,59.757
2.29056,3.05917,-2.62836,91.191
-3.51759,-0.338206,0.685752,164.198
0.193144,-0.246288,3.4109,59.757
2.14248,3.04822,-2.57411,122.784
-3.48517,-0.343423,0.734163,166.942
0.183426,-0.238945,3.41692,9.544
-3.41597,-0.350215,0.756791,171.828
-2.59178,-0.267909,3.56291,76.16
-0.0692239,2.77029,-0.0950964,93.612
-3.38421,-0.373773,0.854588,144.901
-3.07822,-0.316704,3.94967,171.424
-3.14829,-0.375988,3.97195,96.113
-3.60656,-0.363811,0.598544,160.91
-3.2837,-0.37537,4.09912,157.424
0.251396,2.8458,-0.445104,93.619
-3.53805,-0.403129,0.690587,165.828
-3.29425,-0.365227,4.10904,119.87
0.456019,2.87404,-0.736966,113.213
-3.48288,-0.412423,0.743598,165.187
-3.3024,-0.361389,4.11553,110.25
-0.104548,2.76934,-0.120501,102.786
0.239503,-0.292596,3.37431,16.832
1.22077,2.9286,-1.99481,166.181
0.161894,-0.358145,3.44788,15.544
1.09905,2.82639,-1.93976,62.274
-3.50118,-0.464761,0.745963,124.827
0.093123,-0.360452,3.44878,21.843
1.14286,2.75753,-2.12866,162.198
-3.44185,-0.479718,0.828708,167.871
0.0336883,-0.284179,3.51928,63.155
0.499197,2.23317,-1.38411,167.368
-4.31075,0.831794,0.61662,117.965
-3.32046,-0.443948,4.12461,158.044
1.78232,3.23377,-4.46483,133.17
-3.15368,-0.495308,3.9717,168.783
0.281235,2.10664,-1.56409,126.986
-3.86924,0.972187,0.382984,25.784
-3.16454,-0.489534,3.98254,162.397
0.1136,1.62936,-1.55318,191.69
-2.99742,-0.653767,3.74093,34.826
1.69969,2.83459,-0.704528,64.775
-4.38868,0.588183,0.523987,78.804
-3.01935,-0.702729,3.82831,46.327
-4.38868,0.588183,0.523987,78.804
-3.08373,-0.738222,3.87221,144.131
1.65248,2.84282,-0.809124,110.273
-4.34567,0.585919,0.56481,Jul.81
-3.20517,-0.736962,3.99036,149.148
1.41307,2.84279,-0.618289,112.387
-1.05896,0.65668,1.76554,162.499
-3.25098,-0.781708,4.00392,160.191
0.951521,2.77725,-0.180373,128.259
-3.33469,-0.742606,4.10637,163.583
0.342399,2.84763,-0.49791,92.897
-3.83493,0.482421,0.263407,88.463
